labId               ,virusId             
60848,82020
60708,81406
60282,83559
60354,81893
60159,82152
60506,80112
60231,82676
60334,83848
60868,80956
60910,82098
60257,83152
60700,81468
60294,80828
60056,83568
60804,82141
60981,80420
60766,80096
60457,82298
60096,83548
60038,82314
60764,81158
60899,82560
60180,82446
60800,80650
60107,83584
60610,80717
60105,80283
60781,83660
60576,83196
60744,83900
60282,82340
60200,82452
60248,81231
60278,83496
60713,82444
60800,82636
60813,81437
60017,83720
60684,81609
60908,83274
60380,81710
60422,83436
60546,83078
60693,81019
60510,80886
60072,80883
60672,80266
60560,80054
60160,80056
60533,82464
60462,80402
60624,83248
60659,80754
60816,80802
60256,81160
60782,83875
60443,82796
60475,83750
60179,83582
60371,81568
60032,81959
60800,81280
60147,80000
60630,80497
60288,80146
60208,83307
60086,82320
60163,81936
60154,83484
60222,82048
60162,80561
60708,82414
60768,83331
60980,81860
60934,80144
60692,83136
60125,81032
60642,81008
60356,83648
60707,81932
60149,80225
60428,80198
60056,80194
60323,83084
60420,82624
60112,80962
60724,81688
60312,82880
60370,82564
60796,83488
60657,83272
60826,81934
60252,82384
60256,83502
60092,80560
60320,83536
60052,80768
60912,82530
60764,83712
60012,83756
60544,81571
60416,80352
60716,80696
60224,81318
60603,83664
60772,82400
60512,82475
60928,80768
60992,81526
60080,81416
60024,80895
60864,83760
60846,82352
60310,83343
60455,81264
60528,83435
60642,80520
60416,81926
60572,81254
60464,80784
60039,80692
60958,80864
60356,81647
60316,82846
60929,80554
60368,82750
60011,80068
60326,81694
60616,81320
60170,81450
60128,80991
60208,80912
60739,81792
60793,82576
60832,82080
60803,81160
60812,81980
60112,83168
60918,83686
60256,80361
60776,81700
60968,81802
60337,80697
60996,82740
60854,82952
60947,82916
60994,83239
60624,83938
60350,81782
60068,82788
60616,80420
60828,82110
60951,81935
60718,83400
60764,83940
60404,83328
60020,81114
60862,82586
60114,83584
60144,81662
60199,82199
60167,80182
60432,82966
60160,83328
60959,82432
60344,83302
60976,83129
60602,80759
60792,80808
60272,80074
60292,83582
60456,82334
60040,80360
60052,83288
60796,81166
60092,83836
60816,83384
60324,80039
60171,82976
60169,81024
60315,82586
60490,80980
60108,81111
60360,80352
60332,82221
60230,80832
60358,83988
60910,83532
60649,81787
60049,80113
60960,82319
60492,80078
60418,82318
60418,83489
60796,81906
60690,81976
60813,80597
60160,81633
60636,82788
60962,80752
60650,81976
60416,82530
60580,82986
60703,81344
60684,83124
60108,82123
60056,80812
60440,80048
60678,81220
60711,81788
60504,80153
60784,81086
60140,81388
60192,81212
60687,80108
60522,80202
60583,83712
60140,81684
60368,80988
60046,83116
60472,81473
60374,80108
60688,82838
60865,81916
60032,81127
60492,81624
60297,81496
60864,80024
60291,82358
60832,81542
60284,83232
60604,83390
60652,83080
60471,82568
60712,83707
60846,81900
60623,83520
60790,82598
60508,80676
60353,80726
60356,81505
60096,80767
60512,81187
60597,80384
60790,81624
60062,81949
60068,81704
60074,81876
60772,80494
60025,81940
60437,81327
60654,83504
60536,82714
60910,82178
60410,82781
60486,81286
60503,83414
60500,80540
60058,83792
60158,83836
60808,82797
60090,83566
60235,83995
60784,83432
60043,81244
60214,83981
60487,80019
60352,81912
60713,83538
60750,81386
60733,81921
60496,81089
60660,81765
60376,83712
60474,80004
60128,82224
60820,80592
60750,82064
60075,81282
60329,82638
60992,81028
60287,81984
60336,82511
60403,80119
60912,80936
60668,82682
60500,82606
60290,80126
60406,82748
60198,80548
60160,81656
60064,83712
60143,82826
60692,82340
60422,80204
60631,82410
60340,82080
60380,80045
60765,82258
60417,81328
60458,80089
60682,83714
60524,83660
60842,81649
60134,82227
60079,82508
60192,80364
60456,81926
60180,82488
60982,81960
60704,80242
60544,80057
60110,83178
60812,80160
60559,83476
60527,81537
60093,83736
60205,80342
60974,83552
60960,81408
60784,83654
60176,82953
60551,82805
60705,81354
60184,81531
60248,80849
60991,83138
60546,80897
60963,82352
60794,83237
60322,82294
60596,80920
60088,80605
60178,82530
60565,81004
60994,82760
60676,82592
60748,81344
60377,82934
60143,83240
60056,80216
60469,80686
60136,81624
60550,82884
60258,83472
60164,82450
60218,83484
60426,82762
60236,82078
60104,80653
60285,81968
60149,80714
60942,81385
60952,80896
60034,81190
60756,80317
60919,81796
60723,83800
60682,82527
60188,81455
60032,83914
60352,82382
60091,81712
60824,82083
60816,81516
60960,81119
60704,81794
60735,81652
60360,80240
60030,81392
60236,81352
60062,81421
60422,81464
60823,83810
60596,82400
60255,82420
60439,82352
60892,82753
60448,83673
60224,80936
60227,83712
60431,82148
60317,83515
60795,80817
60038,80016
60742,82266
60628,83674
60938,82770
60328,83214
60845,83947
60312,81164
60301,82792
60450,83937
60928,80803
60088,82348
60404,83614
60130,83064
60330,81340
60916,81471
60085,82247
60801,81545
60656,81584
60808,83561
60944,80438
60976,80780
60455,81965
60466,80480
60682,83892
60564,82968
60036,80878
60601,82052
60064,80581
60710,83354
60824,82748
60826,80140
60349,81912
60172,81917
60087,80088
60552,82492
60308,82603
60012,82552
60544,80964
60384,82540
60156,81167
60376,80366
60048,83480
60488,82432
60204,80344
60166,82962
60876,83608
60930,83268
60370,83094
60530,82892
60057,81522
60544,80865
60621,82432
60976,82952
60645,81771
60605,82615
60644,83804
60630,81145
60320,80448
60288,80834
60784,81344
60500,83725
60136,83563
60520,80383
60556,82320
60560,83173
60580,82916
60216,82816
60762,83474
60928,81436
60734,81169
60256,81699
60180,82682
60228,80980
60350,82918
60442,83146
60710,82604
60488,82238
60680,81770
60380,83406
60862,83400
60582,81634
60829,83290
60035,82600
60863,81280
60461,83345
60888,80448
60614,80190
60202,83384
60962,80795
60795,81458
60236,83460
60502,82672
60542,81465
60117,82656
60896,81189
60865,80510
60706,82965
60228,81826
60714,82618
60890,81872
60812,80052
60165,80240
60824,82508
60320,83047
60428,80618
60210,83612
60448,82505
60400,80848
60375,83044
60296,80704
60324,81432
60160,81464
60384,80944
60408,83996
60622,83487
60880,83829
60298,80855
60342,80396
60111,80616
60222,80832
60098,82265
60884,82033
60046,83706
60229,83076
60607,81494
60538,83408
60912,80684
60316,80140
60960,80777
60314,81544
60124,80772
60592,82017
60986,81428
60640,80790
60593,81215
60185,80904
60322,83557
60572,80392
60460,80630
60372,80696
60327,82596
60305,80690
60468,82044
60124,80292
60300,81768
60304,80592
60288,83067
60726,80405
60777,80533
60335,83328
60890,82016
60666,83819
60504,82192
60152,81456
60981,81108
60556,81291
60224,80123
60997,80188
60200,80754
60952,83901
60842,83378
60928,80352
60232,83155
60923,83180
60362,82046
60152,83406
60084,83946
60642,80820
60479,82192
60666,82813
60944,80536
60932,81211
60406,81693
60864,83503
60432,83575
60298,81150
60410,80110
60558,81927
60819,80866
60712,82901
60773,81496
60480,80050
60940,80648
60661,80548
60126,81412
60688,80384
60166,81621
60195,83217
60840,83893
60195,82732
60672,82338
60799,82264
60363,81166
60694,83412
60819,82328
60134,83032
60171,80172
60176,81040
60072,80611
60368,81847
60180,80011
60620,81290
60672,81375
60250,82375
60322,81296
60278,81802
60754,80374
60708,81558
60830,80796
60848,82066
60210,80670
60032,83948
60558,81601
60074,83328
60424,80647
60319,83694
60608,82708
60586,83519
60135,81595
60798,83222
60568,83264
60164,83798
60562,81625
60456,81728
60136,81841
60368,81790
60928,82954
60143,82288
60692,80788
60578,82988
60256,81081
60980,81096
60298,82678
60106,82039
60787,82265
60600,81112
60044,80835
60056,80672
60432,81078
60000,81857
60311,83980
60960,83580
60804,82040
60271,82592
60544,83724
60232,81640
60934,80564
60205,82048
60032,81922
60320,81265
60122,81608
60155,83914
60100,83344
60557,80956
60616,80224
60408,80368
60220,81987
60384,81254
60938,83832
60020,81528
60164,80664
60891,80949
60304,82423
60280,81540
60184,81458
60387,82388
60884,81408
60078,81560
60364,81712
60428,83812
60692,81728
60829,83253
60080,82264
60320,83632
60608,81906
60010,81432
60431,80602
60187,83394
60087,80340
60236,81328
60293,83805
60053,83424
60652,82764
60708,81218
60059,83950
60610,81204
60736,80536
60416,83303
60394,80545
60570,83828
60304,83628
60938,82495
60876,81632
60086,82296
60468,80586
60547,83441
60804,83560
60347,82597
60338,82647
60994,80896
60198,81783
60602,83384
60907,83974
60442,83586
60872,81089
60523,82432
60864,81630
60524,83039
60756,80274
60840,80025
60976,83004
60325,81744
60068,80080
60160,81140
60478,82214
60994,83146
60056,82688
60030,80748
60428,82181
60416,80614
60581,83452
60230,81832
60401,80618
60018,82117
60468,81047
60160,80016
60958,83008
60836,81272
60288,80664
60713,83142
60681,80728
60982,83588
60632,83543
60575,82540
60800,81282
60088,81786
60768,82483
60584,80905
60982,83240
60798,83648
60056,83732
60954,82696
60343,82700
60285,83984
60050,81780
60667,83756
60553,81638
60139,81058
60816,82373
60300,83152
60422,83506
60236,80092
60445,83042
60352,81088
60910,82060
60440,82916
60868,82602
60454,81444
60491,80418
60362,80915
60575,81776
60000,80876
60796,83126
60757,80442
60406,80472
60334,81136
60274,80554
60008,83214
60333,80193
60379,83274
60592,82632
60101,81356
60084,82550
60304,81386
60738,82788
60613,81758
60160,80808
60793,80658
60787,80140
60603,83314
60252,82585
60238,83247
60768,81933
60152,81457
60760,81872
60654,80890
60870,83088
60142,81680
60108,83721
60057,82139
60722,82682
60992,83749
60468,82630
60961,80144
60944,82302
60688,83232
60170,82044
60701,81016
60403,82204
60130,81784
60198,82840
60324,83074
60630,83018
60254,80766
60928,83837
60004,81106
60491,81225
60886,81056
60824,82728
60533,80836
60148,80080
60301,80014
60570,81587
60414,83016
60112,80550
60164,81292
60402,80863
60507,81424
60169,83196
60738,83052
60848,82634
60172,80944
60256,80256
60647,82659
60352,83138
60246,82845
60448,82945
60429,81106
60770,82561
60517,81518
60808,80251
60474,82316
60120,80272
60749,83202
60816,82048
60450,80551
60654,80662
60000,83328
60118,80191
60780,83912
60996,80987
60800,80486
60992,80088
60828,83700
60908,83780
60336,80312
60182,83212
60656,82408
60845,83188
60068,83228
60184,81670
60675,80824
60006,81244
60854,81062
60404,80407
60290,81948
60384,81716
60943,82204
60596,80848
60981,81206
60640,82308
60932,81364
60818,83602
60292,83856
60187,80724
60344,83602
60621,80240
60322,82594
60603,82650
60911,82302
60116,81128
60952,83464
60032,81552
60716,82000
60405,81836
60828,83246
60088,82036
60109,83727
60425,83470
60289,80500
60954,81875
60802,83678
60896,82000
60574,83238
60954,82924
60267,81760
60346,82573
60856,82549
60696,83898
60984,81856
60714,83743
60107,80004
60600,83989
60615,82936
60256,83445
60483,81837
60661,80902
60317,81076
60214,83064
60899,82376
60476,80274
60036,82500
60580,82732
60816,82115
60157,83654
60968,82573
60244,81010
60000,81919
60563,83014
60533,80214
60694,82321
60504,80017
60460,82538
60870,80452
60116,82489
60213,82204
60192,82742
60164,81755
60396,80557
60940,83040
60022,82196
60542,81468
60452,82218
60675,80923
60773,81114
60560,81244
60393,81104
60168,83236
60988,80926
60680,80396
60234,83393
60998,81784
60223,83759
60932,81010
60377,82656
60512,82854
60240,83710
60220,83105
60942,81984
60816,83084
60878,81972
60070,81762
60410,82256
60652,81985
60772,82203
60327,80619
60002,82582
60152,82000
60888,83542
60668,82705
60986,80300
60859,83244
60276,80116
60894,80979
60012,82688
60880,81680
60736,82637
60238,83248
60994,82604
60610,83370
60643,81772
60474,80028
60153,83951
60684,80616
60373,80012
60520,82542
60906,83875
60817,81520
60242,83995
60526,81280
60300,81365
60246,80071
60464,80128
60908,83864
60258,80320
60426,80613
60086,80216
60288,83407
60676,80656
60788,83276
60292,81868
60527,82208
60840,81281
60828,82973
60430,83387
60394,83740
60984,80239
60128,81538
60676,81286
60605,82962
60414,82892
60654,80885
60724,83392
60832,83632
60036,82236
60660,80496
60964,80927
60303,83052
60006,80128
60142,81733
60136,80319
60944,82449
60303,80104
60576,81426
60136,81414
60806,81016
60207,82960
60416,81839
60600,81193
60440,82150
60639,83568
60713,83292
60480,82328
60745,83633
60551,82984
60432,81161
60702,80867
60808,80268
60184,80771
60259,81704
60550,81065
60672,81726
60616,80960
60916,80308
60992,83908
60928,82678
60793,81985
60920,82840
60984,83746
60624,80833
60901,80208
60142,81196
60144,80292
60480,82748
60136,82592
60104,82103
60521,83563
60592,82295
60360,82176
60590,82503
60880,82392
60746,83784
60974,81528
60830,80538
60016,83622
60836,80207
60774,82478
60730,82697
60003,82277
60329,82158
60412,82540
60993,81470
60823,82057
60044,81010
60660,80358
60797,81853
60413,81216
60928,83723
60996,83218
60618,80192
60090,81872
60609,80259
60800,80190
60210,81960
60676,82610
60394,82428
60131,83936
60068,82115
60674,82583
60650,82986
60719,82563
60923,82564
60472,83552
60932,81161
60598,81640
60488,83026
60404,83264
60944,81060
60372,82322
60774,83084
60698,80990
60972,83808
60164,82861
60005,80298
60624,83424
60960,80152
60956,82504
60612,80566
60931,83052
60526,82768
60589,83357
60799,82668
60898,82854
60344,83340
60807,80950
60324,83204
60542,81003
60208,83444
60922,83476
60206,83680
60291,82188
60062,81324
60153,80576
60898,81252
60688,81452
60355,80664
60051,82240
60580,83824
60009,83200
60916,80594
60060,83891
60232,83628
60728,82560
60984,82362
60640,82372
60076,83904
60092,83898
60206,80847
60160,82284
60628,80762
60770,83154
60062,82636
60201,82669
60084,80039
60832,81122
60843,81441
60476,81559
60264,82030
60280,82944
60032,83060
60440,82547
60690,81680
60338,83136
60590,80980
60351,83708
60784,80556
60416,83840
60984,81116
60464,82722
60818,80564
60114,82108
60318,82870
60810,82176
60008,80014
60416,80985
