medId               ,virusId             
38797,83148
39900,83378
38565,81030
37807,80640
33148,80312
27652,83448
35666,82969
36900,82798
32512,80264
23620,81168
23008,83268
32978,82387
32378,82620
28664,81968
32484,81952
25056,81566
23520,80272
23932,83916
34527,80504
25288,80206
32376,82755
31422,82036
25644,83766
28922,80944
25600,82688
31304,83113
22532,80825
20992,83914
28495,81366
32345,81072
30624,81729
33560,83544
38512,80676
32777,82219
25656,80796
31840,83778
27734,81576
26876,80146
29190,82080
30782,80064
24224,80792
37368,82464
23680,81052
31736,82120
22112,82259
20909,80576
33320,80104
23466,82339
36508,80887
27278,81504
30213,80394
21696,82691
32767,82224
36758,80288
20000,82730
25529,80480
33059,80400
38560,81556
33220,82152
39884,82423
23213,82892
20416,81498
37920,82172
23372,83444
36078,81886
35092,80340
32876,80934
28412,83758
27144,82236
30933,82642
20064,82984
20675,81888
32038,81302
20371,82380
34592,82663
27106,81392
33088,81698
30178,81454
31728,83054
20264,80085
36626,80944
22722,82768
24304,83288
21694,83673
29446,83505
36284,83380
36312,80768
20626,80144
32937,80934
36730,80871
24334,82784
23914,80264
27674,81644
38798,82886
38164,82124
28868,81255
29898,80836
35881,83399
32884,81072
29326,81397
39517,81280
38400,81244
39864,80095
30424,83324
29408,83069
21122,82298
37225,83928
22888,81287
39888,81662
34964,83808
23950,82328
30310,83807
29962,82053
30624,83573
32265,81976
27778,80102
27724,81956
22374,80252
26368,80472
38802,83662
25711,82260
37169,81822
39912,82351
33413,80728
24188,81668
29032,80986
21938,80425
39168,81544
33746,81510
22744,82066
38691,81687
35104,80304
21167,80856
24096,82245
24930,83628
29532,81798
38632,83264
22304,82558
38825,81464
24568,82866
32586,80006
31686,80546
32648,80848
22576,83781
33538,80252
39688,82294
20938,82934
25438,81952
31216,80354
36655,83833
39606,82292
30958,82275
21624,80418
27057,82348
34103,82992
22470,82688
30309,80452
30857,83306
39920,82359
38872,82044
20394,83236
26288,83818
37888,80376
27585,82195
29881,82330
24524,80402
34476,80440
35236,82595
31802,81416
34410,82292
28792,82326
38624,80364
32748,80932
39765,82409
22640,81995
29042,83208
23528,83025
24478,82666
37358,82200
29645,83667
20346,81802
25417,83852
34284,82191
22842,83872
32888,80152
35687,82796
25132,81255
21806,83241
37542,82794
21534,80378
31488,82051
35304,82268
27332,82840
34760,83972
33112,82609
38444,81408
32246,82602
22755,82047
20320,80069
25670,82516
33364,80230
26688,83128
27792,81008
27850,81280
26665,82504
22668,81034
29904,80520
21086,83118
25874,80180
38948,80835
32580,80956
20160,81272
20702,82808
31165,82200
33486,80944
36062,80592
39024,83432
28028,81559
38437,83438
24330,82226
27389,80910
33751,83744
21942,81898
30828,82652
29191,83016
20822,82576
22887,83208
28690,82893
32266,81616
30000,83672
32752,81043
28285,81296
29284,81096
28505,82920
35095,80732
32091,80648
26312,83494
28197,83827
37008,83810
35752,82081
33563,82200
34864,81372
24359,80406
30156,82742
24851,82966
33484,83360
29668,82266
28688,82604
22761,80310
35618,82306
26289,83588
27247,80243
37535,82127
29911,83615
29708,80519
39037,81968
22858,81584
39505,83577
36496,80974
32744,83904
37784,82126
39086,83458
29277,82432
32240,80357
38530,83708
20113,83568
21949,83492
35896,81103
24104,83568
33764,82028
36666,80296
25600,80064
21008,80697
36161,83758
34181,80742
23888,83068
27472,80694
37299,83024
27878,82833
34660,81754
27994,81938
29371,81705
29992,80610
37800,80048
34210,81996
29011,80168
21078,83248
23556,83505
36072,82240
21336,81836
32023,83597
25142,80432
33811,82942
24952,80834
31555,83316
24426,81799
24716,80492
28942,82522
30392,80157
22042,82066
35828,83912
22685,81150
23340,81312
31752,81987
27964,80027
24230,82584
31264,83312
32754,81568
28192,80792
31483,81773
25744,80135
33754,80072
20358,82145
26228,80232
30942,82016
21264,80968
24112,83640
24154,82408
30074,82084
27752,82280
25020,81288
22836,80654
28408,83528
36352,81779
32639,81140
31736,82180
27992,80394
36099,81383
25699,82448
31111,82682
27446,82796
30430,82553
29612,82120
26984,82766
25774,81460
29200,81960
29390,81264
34402,81144
37825,80746
37132,82508
37424,80310
33888,80050
37010,81492
25698,80366
27486,81059
38622,82218
24272,82154
33442,81610
36384,81376
35901,82480
27936,83107
31227,82212
36480,80174
25888,83712
39974,81618
34418,81062
21606,82412
29286,82418
28945,80528
22735,82409
30006,81102
30956,81299
31632,81088
29587,83608
30496,81423
32026,83084
21596,83070
37722,81224
32782,82521
32121,83514
27888,83632
32092,80424
37839,80499
21140,82358
36960,83823
36848,82270
34084,82620
34330,80438
36926,83739
20779,83340
28864,81735
38544,81265
31060,83936
37620,82990
29164,81004
31806,81697
21856,82384
30056,82172
28208,80847
32692,81614
24484,81780
26285,81658
34228,82000
24873,82204
23376,83508
28953,81764
30892,81960
29200,81496
20500,83128
35504,81786
39000,83324
31956,80914
24268,83009
22083,82784
24888,82894
28692,80926
20235,81136
26212,82818
27171,80405
28075,83672
28589,82783
32020,80208
26112,80224
24171,81696
29558,80705
25556,80944
28074,81920
24292,83260
35958,83996
25888,80665
29616,83424
20098,82158
23562,83000
22396,83711
38499,80842
35910,83666
23638,81915
24908,82028
38460,82242
22669,82549
26396,82922
24344,82490
24936,83590
28453,80955
25020,80960
29828,83296
30472,81680
30264,81444
32689,82904
24234,81270
35199,80778
38106,81314
32412,82286
24724,81504
39348,80929
29184,80820
30729,83768
36253,83782
34176,83812
27582,82018
28400,82408
27432,81650
28862,81162
31974,83304
36208,80094
30652,83882
38144,80052
27254,82188
28446,81448
26648,82792
30390,83520
31840,82401
30098,80736
38128,82094
34130,81760
20136,82848
32696,81811
39094,83948
34442,83724
34353,82869
39148,80098
31058,80980
36351,81470
22486,80933
38266,80924
24344,81750
31982,82212
28968,80973
23219,80714
33104,83602
25670,82591
22896,81776
24556,80280
27804,83904
34402,83694
34532,83577
30448,80456
33443,80964
28517,81464
38065,81499
24133,83581
29464,80184
24218,82330
30870,83258
38412,83458
28489,80932
27412,80185
27804,80504
37648,81080
23944,81042
27895,80092
38489,81129
25976,82240
32722,81848
34496,81745
34492,82846
21460,82008
28088,80857
33725,83292
22958,80632
22304,83887
21752,81368
25011,82756
26166,83294
36412,81230
38552,83852
23986,82230
34294,83951
26196,83868
28440,82566
34076,82858
20709,82987
33119,82193
31803,82341
28296,83308
21660,83556
33192,80182
30803,81884
32036,80190
20510,82839
22314,81934
22917,81349
30300,80320
21808,83656
35113,82131
23308,83830
27011,81269
29776,82818
26458,81611
26842,80076
36295,83732
23333,83199
35976,83420
38248,81762
28696,82876
36060,80524
22632,80890
31946,82466
26410,80321
24735,83085
21694,83372
26540,81124
25872,81380
27080,81168
31712,80620
33026,82608
35592,82712
30837,81876
29511,83624
34944,80418
29992,81283
26496,82825
26240,83257
33304,83585
38314,83627
30152,82248
32674,80472
30578,81624
20832,83813
25588,83429
34684,82166
27062,81935
22012,82356
34412,80058
36064,83534
36804,81808
38824,83506
24256,80768
28796,83322
37444,82546
34142,82780
37504,81248
24525,81832
38251,81376
23148,83071
38159,82888
25174,82716
21976,83528
24945,83326
39754,83992
28103,83414
37126,83226
34229,82519
26572,81899
30830,82836
22944,80582
32568,83357
35588,83826
27024,83223
33028,81637
38916,81731
29636,81312
35241,83938
35368,81660
26119,81964
28738,83800
36157,83060
27424,83473
29504,82794
21756,83772
22429,80381
32303,82303
28649,82821
37392,80754
34288,80168
29500,80296
24369,83416
21560,82366
23513,83829
37672,83339
34184,82233
21541,83738
34365,81956
29543,83034
26336,80847
31048,83112
24528,80850
33485,82560
29114,82416
30118,80098
26700,81764
33933,83562
28268,83666
32878,80773
22291,80829
28456,81009
32688,82238
26386,81974
20588,80678
33202,82568
21240,82096
35250,80438
28580,82062
24411,80192
27664,83692
26712,83314
31616,83484
22403,83452
26320,80450
33222,80030
38410,81082
31538,80439
33873,82532
37784,82088
23837,82424
20850,80240
29368,80545
27642,80980
28507,80646
25374,80439
32991,81259
30416,81611
25124,81236
25124,83179
20424,81100
22595,81944
35324,83184
23528,82468
29412,81584
29672,83063
38982,82223
27504,80392
21484,80132
34972,80176
29070,83612
39896,81040
25840,81413
27668,83837
30730,81824
20280,81608
37222,81216
28693,82542
39847,82309
32040,82621
26076,83691
33616,81903
39010,80397
36662,83172
35574,80660
32538,81136
37242,82346
21712,83046
26232,81322
36603,80974
30852,81474
27724,83028
26512,80374
33012,81805
30272,82470
23353,81099
30170,83725
39154,80307
23858,80542
35520,82602
34545,82880
21684,83240
27750,82960
34364,83264
38502,80448
24622,80659
28256,80129
32362,81398
27600,82120
37480,82810
21559,83056
35716,80314
37010,83764
30160,81370
30517,83385
24009,80406
31587,81858
38552,83124
30720,82632
36620,83349
22661,80456
34626,81684
31421,80764
26090,82793
38682,82432
23710,83800
37611,81055
26680,83120
33775,81481
25488,82619
29386,82004
20272,83247
21886,80884
20570,82760
25332,80049
37092,80134
24519,82289
36354,83008
22226,80651
36508,80980
21340,82250
20324,82420
23637,83380
34691,80388
24101,80804
38712,82594
36718,81598
29261,82749
27945,83805
20608,81368
32107,82991
38640,82904
36403,82779
31242,80432
27210,81754
39257,83121
28347,82068
37888,83694
24509,82035
39792,80070
38048,82018
32222,83066
28751,82237
36912,83256
25240,83745
34407,82218
22457,83768
23668,81484
26632,83692
38592,81768
24478,80718
30614,82356
38296,83272
32912,82800
31303,81836
34350,80975
38508,81460
21557,80755
26590,83201
37619,81868
28068,80710
34904,83208
21440,83080
29712,83407
29984,81208
22400,82184
38678,81316
24807,80659
30208,80523
30536,80310
38534,83122
39437,81220
38702,82248
35716,83968
33876,81477
23051,83264
23712,83399
24259,82201
37096,80216
20720,82831
37551,82868
22382,83832
28328,83720
21143,80292
27816,80420
23620,81784
35982,83116
36050,82968
35657,83508
35676,80312
27666,82256
30426,81084
22763,83959
24010,83524
29445,82308
30756,83968
22800,83756
36514,82816
20716,83668
37888,80818
33784,82812
23100,81030
38632,82481
38322,82993
25500,83246
37456,83900
20220,83623
32684,82534
36562,83382
34011,80343
32868,82736
32024,83934
32152,83543
23440,82014
29110,83300
25588,83250
25947,83439
34256,82604
28004,83323
20764,83584
32684,81590
24150,82592
22424,82273
27340,83173
27094,81396
34002,81224
39424,82512
22189,80196
34201,83958
39966,80771
28880,80415
34742,81992
34500,80944
22986,82216
29833,83920
22882,80590
25718,81547
33589,81152
27380,80512
23756,82184
29481,82818
36233,83248
39628,81000
35211,80440
20200,82951
22285,82198
35968,82738
32930,80736
31771,80669
33013,83038
25093,82156
36398,82496
37661,82106
33398,80134
35888,80580
27240,81328
27230,81893
31183,83816
22693,82430
33264,82025
25232,83262
26222,81389
35123,83096
23323,82224
25060,83300
33226,80667
28548,81892
27018,83008
35568,83624
38628,81904
34073,83340
33788,82520
35174,80360
31386,83872
24816,83728
38262,81611
26488,82495
27274,82810
27772,80057
30891,83464
22814,82066
30728,80455
34412,82021
29577,83034
37365,83715
28844,83104
25818,83152
34184,82860
27148,81804
31642,80640
37573,83434
30524,82577
28262,80938
30335,80000
23803,80287
31876,83952
22420,81252
39355,80072
36701,82568
38710,83876
23789,81632
20018,82312
22528,83168
34480,82356
28511,82108
26884,82772
24856,83696
29769,83448
29034,82104
29824,83740
26816,83380
22474,81532
22334,80712
30368,80624
37136,83049
20620,80341
35682,82634
21644,80976
23378,82192
30164,81725
39070,80978
26752,83527
35283,80272
36606,82172
20550,80736
27749,80830
28160,81645
25544,81670
34492,80851
39932,82756
33568,82647
30122,81781
31336,81192
35636,81033
38384,80867
21585,80640
27140,81622
38260,81184
30642,83966
25562,80500
36216,81252
27776,80079
22514,83904
34864,82248
23391,80653
36893,80130
38860,82728
25110,80491
24582,83452
28339,83434
30734,83443
39658,83319
28171,82568
30200,82639
27840,80866
39296,82692
36832,82617
33422,81856
24733,81436
20128,80556
37511,83268
31014,82278
23273,83521
20196,82273
21824,80720
29772,81171
37402,83764
26135,83120
30176,82572
35180,83540
37266,80446
21344,80994
20226,83380
33272,80180
32932,83038
35417,83505
28455,83289
21655,81199
25577,82022
36200,83550
30740,81030
31220,81635
20140,82186
32032,82132
22979,81044
33735,80268
31608,80764
34311,82488
38652,83104
37712,81528
20674,82580
29310,81376
26426,82396
33077,81570
35512,81174
36568,83895
39943,82368
35856,81872
33336,83560
34374,81608
31436,80510
28714,81081
36014,83376
33058,82016
29577,83669
22162,83316
33002,82742
38916,83671
39491,80456
32880,83654
33926,83942
37145,82472
32632,83640
36543,82250
24070,82856
30753,83200
32131,82714
23330,83968
25820,80048
32498,80558
20002,82032
26572,83556
31915,83492
27652,80772
36132,80981
20968,82290
35648,80656
29902,80506
29777,81939
37478,81408
37022,81466
38720,83920
32736,83674
31729,83448
28818,81467
29864,83838
21510,83892
22366,83526
34187,80672
27295,81037
39794,81749
29655,81330
28558,81131
34061,82856
39403,80700
27231,81397
38891,80509
28860,80544
35728,83750
31437,81132
37684,81960
38804,83359
34944,80784
39443,83563
29520,80747
39958,83177
35349,83740
24806,80925
36556,81368
22136,80299
28780,82058
26720,82576
38520,83568
23852,80246
35856,83086
29612,83436
26073,80025
27811,82399
24202,80870
35298,82832
38353,83100
23336,82890
30984,82543
27944,81406
22171,82579
26192,83792
24864,82016
24184,82504
24005,80514
25112,81774
23598,82240
31405,83050
29448,82250
20574,80220
29843,82457
22496,80964
38925,83287
34004,80218
25623,81868
26968,83588
31494,81888
30384,83200
39396,80530
39569,83589
33072,80312
28080,83184
37974,83000
34912,80202
30040,81004
29194,81064
31329,80044
29676,83115
36068,82080
27549,81948
38982,82441
