medId               ,labId               
26985,60924
29296,60228
32624,60777
38896,60276
30102,60176
30900,60512
36641,60069
24954,60303
27776,60337
36518,60505
39448,60204
26151,60287
31720,60338
38360,60090
22546,60320
22772,60640
35766,60112
26136,60208
32559,60943
27171,60552
37074,60736
36552,60053
29146,60004
36630,60803
28632,60904
36003,60269
27999,60862
23860,60732
22177,60288
32528,60944
39295,60576
39733,60126
28424,60170
22447,60370
31500,60362
37852,60335
33296,60465
26897,60375
26362,60936
27808,60608
23072,60772
35709,60282
37728,60501
30925,60008
24480,60325
31817,60932
34208,60464
25909,60576
20279,60632
38036,60479
38193,60201
35268,60199
30302,60954
30544,60096
22836,60260
33171,60978
20638,60798
21364,60540
37363,60122
33042,60480
20896,60637
20137,60274
35368,60217
34512,60040
28506,60786
33818,60128
33503,60550
39717,60468
38384,60048
23594,60600
22948,60755
39780,60009
34848,60719
25904,60439
26100,60744
27694,60623
33498,60334
31145,60596
35270,60793
30148,60511
25088,60730
28014,60908
28846,60064
22788,60972
25904,60248
31540,60664
22314,60833
33718,60032
26961,60996
39504,60454
30902,60027
26684,60690
39957,60998
35732,60140
37609,60930
23560,60541
37856,60868
29349,60627
25101,60425
23776,60526
23404,60838
35875,60056
35540,60877
32924,60551
29237,60229
37370,60375
24413,60096
39575,60078
20276,60933
38976,60223
20964,60804
31672,60824
35068,60668
31314,60135
38390,60340
38392,60160
23516,60634
34993,60286
35712,60855
31632,60206
25392,60658
23280,60832
24215,60416
22832,60648
32264,60326
31072,60894
24846,60299
23416,60960
32481,60278
32357,60281
34964,60994
30478,60150
39504,60530
34522,60014
23412,60052
30449,60184
33895,60757
28854,60518
39845,60800
26464,60137
24017,60576
39164,60576
26152,60348
30452,60064
31232,60316
24417,60996
27334,60905
39531,60863
36449,60397
38744,60576
21913,60456
39098,60240
36608,60364
25389,60584
30723,60200
21927,60248
22648,60605
23636,60126
30912,60942
34107,60688
37368,60572
20418,60068
34800,60913
20529,60880
21333,60888
20730,60812
33720,60284
34232,60964
34749,60545
26036,60388
35984,60164
25496,60258
32768,60360
23710,60480
30810,60513
37024,60057
22567,60652
25228,60416
36745,60049
36878,60926
33920,60032
37144,60645
21806,60482
20541,60376
35214,60158
25736,60262
29312,60024
38121,60068
39508,60548
23662,60468
39155,60667
36970,60912
26526,60072
36673,60200
23376,60436
33180,60480
28040,60087
32004,60180
22550,60625
36571,60160
35734,60009
28032,60080
38890,60830
36748,60304
25296,60324
28712,60962
20986,60480
25660,60648
24512,60894
29892,60972
32789,60496
32436,60240
22318,60073
37304,60936
22468,60620
29415,60900
36518,60704
24037,60155
20241,60860
35342,60488
37004,60446
38137,60948
31364,60128
29752,60668
30976,60017
36085,60968
20846,60019
39484,60286
37048,60076
35900,60187
22335,60912
37736,60106
33602,60840
27676,60708
34532,60926
30023,60970
30009,60369
32844,60448
24888,60332
31840,60130
20208,60148
28173,60088
22285,60617
28047,60709
33083,60981
30590,60392
21842,60064
33024,60851
30574,60560
39016,60558
39254,60512
37780,60456
31860,60340
39738,60882
23662,60848
24052,60266
22696,60518
27684,60964
34176,60074
28588,60405
33186,60160
28772,60094
35328,60400
36056,60428
36874,60495
22416,60122
25380,60670
33420,60241
34758,60378
38532,60756
20978,60064
30972,60416
28936,60692
33803,60853
23316,60537
30000,60664
33504,60258
27368,60384
33684,60006
25025,60230
27968,60427
28832,60018
22649,60768
27888,60917
31611,60888
32066,60364
22674,60797
23672,60343
39712,60073
26189,60786
34208,60704
29964,60201
32416,60640
22432,60800
33080,60496
35547,60272
32752,60037
33638,60834
29098,60224
35684,60918
34852,60598
30776,60062
26860,60576
24414,60644
33759,60758
38693,60193
34154,60370
27902,60798
38939,60287
37588,60014
21290,60542
25932,60664
21212,60192
36587,60688
31297,60666
27492,60531
22565,60900
36764,60963
21664,60692
29733,60842
31475,60302
36678,60996
22008,60324
28234,60173
35768,60865
20672,60086
34576,60638
20008,60981
25216,60256
39222,60133
32774,60568
34872,60256
30706,60977
32086,60212
35739,60839
24431,60873
39065,60472
20227,60499
29606,60288
31380,60096
32624,60920
25444,60032
39284,60399
28703,60105
35458,60712
38950,60376
30013,60850
34377,60914
35899,60266
34502,60113
28272,60336
39363,60237
25880,60883
30897,60890
34256,60964
22178,60045
33360,60576
33577,60242
23158,60750
34564,60412
32100,60976
37664,60888
26329,60226
29063,60384
28744,60052
28718,60054
38192,60375
28969,60812
20044,60136
33592,60586
26812,60208
39388,60248
39008,60666
34880,60292
23078,60568
28712,60768
22458,60594
26680,60790
34163,60459
34434,60154
35806,60551
36313,60136
23157,60940
30399,60306
21968,60969
31774,60270
37238,60976
30964,60648
29544,60918
33144,60017
20540,60293
38848,60420
29981,60748
25329,60878
38704,60421
29280,60196
37648,60256
39392,60549
20678,60032
29364,60480
28128,60642
29422,60496
24234,60832
27748,60933
26237,60736
26701,60665
29632,60391
37486,60003
25654,60976
31609,60832
26863,60301
32258,60846
21034,60540
34861,60728
25053,60480
22377,60444
38336,60664
34847,60938
33440,60348
33682,60840
22480,60518
24772,60576
35744,60578
37996,60468
26544,60001
26318,60970
35316,60003
23305,60305
32656,60985
39663,60802
36700,60115
39318,60728
32813,60440
24268,60305
39836,60599
29024,60916
38905,60792
34708,60988
32298,60672
34545,60476
22841,60568
20724,60821
29613,60192
27183,60450
28245,60797
20222,60386
39035,60928
22856,60169
22742,60636
29897,60682
21477,60948
30162,60885
35751,60058
24920,60154
21100,60178
22153,60227
21458,60692
23316,60198
23663,60166
26868,60224
26792,60062
33936,60202
35408,60227
36691,60606
28989,60712
34448,60788
36072,60678
29552,60831
22704,60418
34341,60125
34140,60350
34539,60896
22912,60164
33990,60965
36286,60798
22756,60801
29954,60544
28168,60842
28445,60571
30448,60704
34130,60626
22168,60985
39030,60152
36074,60946
23291,60764
28648,60406
28822,60867
24486,60392
29429,60024
38939,60888
28262,60164
29787,60960
38416,60979
37148,60556
21023,60977
35299,60794
35176,60824
24326,60894
34176,60020
23864,60027
37036,60160
32116,60820
36602,60787
28913,60260
33252,60760
33492,60602
25273,60462
22254,60685
27260,60152
39726,60656
35132,60624
36247,60076
27250,60126
28550,60330
35776,60607
33363,60900
29648,60354
32139,60390
24992,60736
26463,60608
22269,60872
25199,60926
35088,60648
22168,60016
27998,60432
22215,60047
27600,60138
28868,60060
38822,60880
35504,60665
29188,60792
30494,60138
27956,60904
36202,60415
25069,60112
33688,60208
24176,60668
27456,60192
27226,60320
25709,60550
20572,60721
30444,60734
35264,60954
27418,60440
32176,60993
27846,60870
25886,60936
20184,60615
25208,60901
39779,60088
38364,60998
29020,60945
39328,60148
20584,60856
29472,60472
34139,60790
31430,60852
22600,60295
38103,60060
32514,60271
20277,60452
21959,60430
27796,60184
35332,60744
20732,60077
24004,60364
22284,60464
38657,60034
20200,60676
39272,60616
35593,60000
27588,60110
24074,60782
34970,60804
32272,60312
25878,60096
27494,60838
27860,60797
32052,60380
32778,60262
34947,60443
39340,60972
21440,60592
28978,60490
20744,60174
36893,60446
20336,60950
36579,60736
20753,60800
33681,60096
35617,60128
30891,60052
20004,60374
23174,60582
21700,60330
20471,60312
26020,60558
34854,60234
23448,60272
27720,60555
22268,60604
39560,60158
24636,60160
37148,60888
23228,60416
37312,60564
31574,60634
34693,60168
36158,60608
28525,60933
35595,60916
25156,60736
35747,60321
28000,60131
22756,60877
24576,60334
30199,60360
29748,60864
20791,60003
23912,60978
22394,60696
30908,60749
25664,60954
21744,60264
27144,60244
35945,60026
28584,60233
35286,60747
30128,60170
32688,60376
25741,60266
22695,60303
20304,60932
38262,60474
21502,60584
37672,60632
24782,60150
20020,60794
22849,60458
36732,60212
29304,60037
35689,60624
33520,60191
38440,60732
32370,60780
35605,60428
30148,60916
34400,60344
38836,60296
34562,60960
35972,60562
31152,60256
35708,60570
39136,60380
38348,60201
20338,60368
29064,60493
33862,60890
33286,60234
23866,60493
37816,60733
33244,60712
23437,60252
37831,60846
34408,60352
26328,60079
29378,60248
29981,60556
30430,60884
31521,60454
27288,60997
34984,60224
24968,60861
25599,60464
33008,60263
21516,60816
22768,60744
21376,60325
29832,60672
27558,60054
27199,60032
38628,60436
34020,60788
22336,60800
39148,60838
38916,60576
37760,60720
30351,60626
21972,60298
35544,60053
38754,60664
23472,60628
21293,60497
22696,60920
23224,60124
31448,60888
32650,60829
29594,60064
37244,60835
32939,60456
38716,60455
34226,60862
30457,60581
29929,60926
26184,60896
25216,60876
29204,60378
24194,60118
32584,60996
30170,60506
28612,60663
33529,60344
26060,60030
34432,60076
28978,60517
26321,60064
31266,60258
27338,60034
39448,60471
38288,60975
32458,60296
29056,60640
35181,60841
24624,60298
33804,60508
25840,60400
37560,60442
21259,60582
22880,60824
25560,60008
33967,60417
37745,60998
22963,60886
35509,60840
22758,60685
36439,60365
29247,60658
24790,60798
37967,60881
30338,60688
35529,60141
37208,60092
38012,60947
32857,60278
37892,60858
36589,60036
37035,60380
36394,60000
29680,60822
39136,60040
24472,60168
28785,60039
36846,60568
34267,60750
21482,60354
26685,60864
29114,60395
31540,60270
20986,60341
39030,60020
31592,60476
25224,60872
36242,60576
21048,60332
30112,60562
24064,60856
26593,60522
35364,60864
34336,60548
30528,60966
32948,60073
29761,60992
28292,60577
32533,60621
24657,60176
31363,60328
23900,60838
29292,60974
32850,60515
30189,60025
24888,60326
33504,60632
30456,60672
39543,60439
25192,60598
30303,60342
34746,60080
29012,60451
26212,60828
38192,60601
38659,60198
35568,60148
22532,60740
29400,60904
33488,60666
20873,60773
34426,60132
36816,60584
25705,60708
29912,60782
38744,60662
32640,60211
21500,60836
33120,60534
32384,60955
21449,60216
32490,60973
26360,60004
30303,60676
32296,60408
23740,60360
31521,60679
21153,60777
24175,60010
27750,60376
30575,60380
24088,60947
32608,60270
27376,60602
36216,60410
32532,60632
29921,60992
33854,60825
36778,60894
29848,60308
20004,60056
31367,60090
32997,60268
20987,60894
23604,60365
24268,60269
33076,60064
20628,60093
20781,60035
39392,60560
35020,60738
23078,60606
20051,60028
36000,60580
35716,60778
35014,60994
21080,60985
34850,60528
26074,60305
22364,60423
25042,60480
24388,60186
31984,60991
21014,60443
35232,60976
30556,60816
27526,60390
21000,60051
34000,60516
37923,60692
35730,60282
35660,60144
31442,60136
34478,60104
25278,60984
20128,60553
36462,60254
39768,60028
27043,60072
37093,60224
26329,60818
25329,60964
34947,60168
33035,60674
39388,60244
26300,60171
32962,60518
28918,60520
20480,60840
28106,60753
35273,60640
21026,60096
25450,60195
21216,60597
28398,60754
35933,60276
29874,60240
36520,60072
37872,60372
26049,60080
27262,60305
33792,60812
35718,60668
22920,60108
20986,60001
33474,60352
35392,60978
27712,60149
21364,60970
37039,60318
27826,60904
32688,60064
22538,60826
37372,60059
29106,60544
38308,60884
28659,60665
26380,60344
23760,60153
33152,60132
27200,60178
25175,60888
24600,60442
25550,60342
33792,60788
39632,60106
31160,60000
31488,60315
26884,60050
26944,60557
20828,60799
35023,60224
29264,60494
31794,60194
30286,60763
30179,60620
39842,60291
20736,60836
23321,60672
31071,60338
27480,60110
36803,60078
27517,60602
22364,60077
24505,60842
35770,60366
22156,60592
31895,60528
35232,60626
30096,60533
36012,60848
30182,60032
34456,60632
28795,60464
33944,60053
39594,60072
28700,60304
39418,60617
29122,60212
26912,60842
32328,60044
34856,60859
39957,60152
36193,60072
23664,60714
36944,60689
35451,60687
22024,60884
24774,60980
26107,60032
29632,60480
33564,60524
22912,60230
25567,60479
27722,60496
23904,60294
24778,60064
21690,60133
33012,60288
37560,60430
26178,60296
20539,60766
36442,60920
23264,60126
35472,60693
33154,60800
26086,60010
26401,60958
24352,60384
35388,60644
31938,60471
31018,60328
39240,60180
28690,60736
37643,60404
21914,60758
27052,60330
39643,60482
39425,60272
37970,60642
33716,60838
24943,60416
20311,60632
22850,60668
30103,60853
36590,60996
24559,60152
26730,60642
34472,60200
20837,60524
20701,60298
37472,60448
25100,60528
32498,60302
20724,60678
39998,60052
35338,60208
26480,60161
27728,60265
25996,60862
24457,60791
22144,60254
35061,60289
32048,60893
39696,60848
31872,60280
24980,60749
28280,60179
20904,60046
33792,60107
28738,60797
33180,60496
25440,60016
22990,60663
25088,60542
31152,60142
30562,60402
29662,60246
21382,60974
23771,60384
24640,60852
27537,60823
32352,60061
33580,60716
26808,60926
20925,60724
28564,60146
23407,60058
23288,60988
37275,60674
33992,60876
28852,60028
36091,60239
30612,60569
34936,60448
30274,60338
36752,60026
29451,60036
22313,60375
37754,60192
21846,60620
34070,60575
21440,60527
38394,60088
26779,60678
22015,60294
26372,60812
26724,60975
31504,60784
21328,60240
39436,60152
24045,60406
36126,60864
20868,60138
33144,60968
33275,60660
22040,60952
32260,60272
33302,60658
36380,60816
38175,60166
32211,60766
39609,60422
24002,60660
34872,60864
20669,60326
24219,60838
37267,60674
37760,60591
38792,60160
31776,60348
36096,60784
37262,60608
32531,60614
39528,60280
30914,60392
21676,60673
32760,60911
26056,60463
31421,60214
35755,60056
35623,60494
39477,60577
35915,60260
37858,60945
22764,60088
36096,60588
24716,60166
32851,60890
31799,60266
39603,60482
37884,60868
37371,60219
31726,60749
34906,60970
37567,60118
36412,60448
34688,60870
37155,60071
31736,60820
25617,60552
22036,60056
30496,60588
36530,60656
27004,60817
31652,60213
31770,60177
29300,60740
27183,60831
37249,60192
36240,60705
26674,60358
39125,60412
38376,60110
38831,60934
25922,60208
34714,60213
26822,60392
34404,60244
39408,60760
24551,60043
33983,60983
28420,60120
26744,60202
